fecha;hora;tecnologia;value
2023-05-14;4;HI;70.12
2023-05-14;5;HI;70.12
2023-05-14;6;TCC;70.26
2023-05-14;7;BG;70.51
2023-05-14;8;RE;65.0
2023-05-14;9;RE;41.0
2023-05-14;10;HI;0.0
2023-05-14;10;NU;0.0
2023-05-14;10;RE;0.0
2023-05-14;11;HI;0.0
2023-05-14;11;NU;0.0
2023-05-14;11;RE;0.0
2023-05-14;12;HI;0.0
2023-05-14;12;NU;0.0
2023-05-14;12;RE;0.0
2023-05-14;13;HI;0.0
2023-05-14;13;NU;0.0
2023-05-14;13;RE;0.0
2023-05-14;14;HI;0.0
2023-05-14;14;NU;0.0
2023-05-14;14;RE;0.0
2023-05-14;15;HI;0.0
2023-05-14;15;NU;0.0
2023-05-14;15;RE;0.0
2023-05-14;16;HI;0.0
2023-05-14;16;NU;0.0
2023-05-14;16;RE;0.0
2023-05-14;17;HI;0.0
2023-05-14;17;NU;0.0
2023-05-14;17;RE;0.0
2023-05-14;18;HI;0.0
2023-05-14;18;NU;0.0
2023-05-14;18;RE;0.0
2023-05-14;19;RE;1.5
2023-05-14;20;RE;4.28
2023-05-14;21;HI;60.53
2023-05-14;22;HI;97.81
2023-05-14;23;HI;98.96
2023-05-14;24;TCC;90.84
2023-05-15;1;TCC;92.86
2023-05-15;2;BG;88.27
2023-05-15;3;BG;82.09
2023-05-15;4;TCC;73.69
2023-05-15;5;HI;71.96
2023-05-15;6;TCC;73.84
2023-05-15;7;BG;86.05
2023-05-15;8;HI;99.57
2023-05-15;9;BG;93.0
2023-05-15;10;RE;55.5
2023-05-15;11;RE;42.91
2023-05-15;12;RE;14.0
2023-05-15;13;RE;5.0
2023-05-15;14;RE;4.17
2023-05-15;15;RE;4.17
2023-05-15;16;RE;4.16
2023-05-15;17;RE;4.16
2023-05-15;18;RE;4.16
2023-05-15;19;RE;4.17
2023-05-15;20;RE;44.16
2023-05-15;21;BG;93.0
2023-05-15;22;BG;103.5
2023-05-15;23;HI;101.81
2023-05-15;24;BG;88.27
2023-05-16;1;HI;67.81
2023-05-16;2;BG;65.0
2023-05-16;3;HI;49.52
2023-05-16;4;BG;47.81
2023-05-16;5;BG;46.0
2023-05-16;6;RE;48.01
2023-05-16;7;HI;65.3
2023-05-16;8;HI;70.12
2023-05-16;9;RE;66.82
2023-05-16;10;RE;40.35
2023-05-16;11;RE;14.0
2023-05-16;12;RE;5.0
2023-05-16;13;RE;5.0
2023-05-16;14;RE;12.95
2023-05-16;15;RE;12.95
2023-05-16;16;RE;4.17
2023-05-16;17;RE;5.0
2023-05-16;18;RE;14.27
2023-05-16;19;RE;20.0
2023-05-16;20;RE;46.0
2023-05-16;21;HI;74.11
2023-05-16;22;HI;99.25
2023-05-16;23;RE;74.5
2023-05-16;24;BG;65.51
2023-05-17;1;BG;71.05
2023-05-17;2;HI;51.38
2023-05-17;3;HI;45.6
2023-05-17;3;RE;45.6
2023-05-17;4;HI;45.4
2023-05-17;4;RE;45.4
2023-05-17;5;HI;43.21
2023-05-17;5;RE;43.21
2023-05-17;6;HI;43.99
2023-05-17;6;RE;43.99
2023-05-17;7;HI;65.3
2023-05-17;8;HI;67.81
2023-05-17;9;HI;58.0
2023-05-17;10;RE;44.0
2023-05-17;11;BG;35.0
2023-05-17;12;HI;25.0
2023-05-17;13;HI;27.37
2023-05-17;14;RE;33.91
2023-05-17;15;HI;26.78
2023-05-17;15;RE;26.78
2023-05-17;16;RE;18.16
2023-05-17;17;RE;34.41
2023-05-17;18;RE;40.0
2023-05-17;19;RE;35.01
2023-05-17;20;HI;50.0
2023-05-17;20;RE;50.0
2023-05-17;21;BG;73.27
2023-05-17;22;HI;99.25
2023-05-17;23;HI;87.0
2023-05-17;23;RE;87.0
2023-05-17;24;HI;69.0
2023-05-17;24;RE;69.0
2023-05-18;1;HI;66.3
2023-05-18;2;RE;56.0
2023-05-18;3;RE;53.87
2023-05-18;4;RE;53.87
2023-05-18;5;BG;66.0
2023-05-18;6;HI;67.22
2023-05-18;7;HI;69.07
2023-05-18;8;HI;87.77
2023-05-18;9;BG;72.37
2023-05-18;10;BG;49.99
2023-05-18;10;HI;49.99
2023-05-18;10;RE;49.99
2023-05-18;11;RE;40.8
2023-05-18;12;RE;35.0
2023-05-18;13;HI;29.99
2023-05-18;13;RE;29.99
2023-05-18;14;RE;22.33
2023-05-18;15;RE;20.0
2023-05-18;16;RE;20.0
2023-05-18;17;RE;15.0
2023-05-18;18;RE;20.3
2023-05-18;19;HI;28.0
2023-05-18;19;RE;28.0
2023-05-18;20;RE;41.05
2023-05-18;21;HI;70.12
2023-05-18;22;TCC;94.94
2023-05-18;23;TCC;88.25
2023-05-18;24;HI;73.96
2023-05-19;1;HI;76.88
2023-05-19;2;BG;73.54
2023-05-19;3;HI;70.58
2023-05-19;4;BG;71.98
2023-05-19;5;BG;69.07
2023-05-19;6;BG;71.16
2023-05-19;7;BG;73.23
2023-05-19;8;HI;76.48
2023-05-19;9;BG;69.58
2023-05-19;10;BG;46.07
2023-05-19;10;HI;46.07
2023-05-19;11;RE;42.77
2023-05-19;12;HI;40.0
2023-05-19;12;RE;40.0
2023-05-19;13;HI;42.77
2023-05-19;13;RE;42.77
2023-05-19;14;HI;42.77
2023-05-19;14;RE;42.77
2023-05-19;15;RE;30.87
2023-05-19;16;RE;30.87
2023-05-19;17;RE;30.87
2023-05-19;18;HI;39.47
2023-05-19;18;RE;39.47
2023-05-19;19;RE;43.17
2023-05-19;20;BG;47.97
2023-05-19;20;RE;47.97
2023-05-19;21;BG;80.49
2023-05-19;22;HI;95.0
2023-05-19;23;HI;95.17
2023-05-19;24;HI;85.78
2023-05-20;1;BG;71.44
2023-05-20;2;BG;66.07
2023-05-20;3;BG;66.52
2023-05-20;4;BG;60.0
2023-05-20;4;RE;60.0
2023-05-20;5;RE;59.61
2023-05-20;6;BG;55.7
2023-05-20;6;RE;55.7
2023-05-20;7;BG;62.08
2023-05-20;8;BG;62.46
2023-05-20;9;RE;59.76
2023-05-20;10;BG;40.04
2023-05-20;10;RE;40.04
2023-05-20;11;RE;6.2
2023-05-20;12;RE;4.16
2023-05-20;13;RE;10.17
2023-05-20;14;RE;5.0
2023-05-20;15;RE;5.0
2023-05-20;16;RE;4.16
2023-05-20;17;RE;4.16
2023-05-20;18;HI;25.94
2023-05-20;19;RE;53.68
2023-05-20;20;HI;64.66
2023-05-20;21;HI;70.0
2023-05-20;22;HI;81.06
2023-05-20;23;RE;78.6
2023-05-20;24;HI;70.0
2023-05-20;24;RE;70.0
2023-05-21;1;BG;52.2
2023-05-21;2;RE;40.04
2023-05-21;3;RE;33.88
2023-05-21;4;RE;28.77
2023-05-21;5;RE;29.95
2023-05-21;6;RE;28.26
2023-05-21;7;RE;30.81
2023-05-21;8;BG;27.55
2023-05-21;8;HI;27.55
2023-05-21;9;RE;20.0
2023-05-21;10;RE;2.14
2023-05-21;11;HI;0.0
2023-05-21;11;NU;0.0
2023-05-21;11;RE;0.0
2023-05-21;12;RE;1.5
2023-05-21;13;RE;1.6
2023-05-21;14;RE;2.91
2023-05-21;15;RE;4.16
2023-05-21;16;RE;1.6
2023-05-21;17;RE;1.6
2023-05-21;18;RE;4.16
2023-05-21;19;HI;41.34
2023-05-21;20;RE;61.33
2023-05-21;21;HI;78.12
2023-05-21;22;HI;91.0
2023-05-21;23;TCC;89.94
2023-05-21;24;HI;83.5
2023-05-22;1;BG;88.29
2023-05-22;2;HI;82.66
2023-05-22;3;BG;82.46
2023-05-22;4;HI;82.66
2023-05-22;5;TCC;81.0
2023-05-22;6;HI;83.97
2023-05-22;7;HI;90.32
2023-05-22;8;HI;103.56
2023-05-22;9;HI;113.42
2023-05-22;10;HI;105.79
2023-05-22;11;BG;93.02
2023-05-22;12;BG;86.07
2023-05-22;13;HI;85.17
2023-05-22;14;HI;82.66
2023-05-22;15;RE;80.0
2023-05-22;15;TCC;80.0
2023-05-22;16;TCC;73.64
2023-05-22;17;HI;79.69
2023-05-22;18;BG;80.53
2023-05-22;19;BG;84.49
2023-05-22;20;BG;89.1
2023-05-22;21;HI;91.47
2023-05-22;22;TCC;102.32
2023-05-22;23;HI;100.0
2023-05-22;24;RE;90.0
2023-05-23;1;TCC;96.15
2023-05-23;2;TCC;93.6
2023-05-23;3;RE;82.0
2023-05-23;4;BG;80.0
2023-05-23;4;RE;80.0
2023-05-23;5;TCC;79.57
2023-05-23;6;TCC;79.57
2023-05-23;7;TCC;79.57
2023-05-23;8;RE;93.46
2023-05-23;9;HI;98.66
2023-05-23;10;RE;92.0
2023-05-23;11;TCC;83.25
2023-05-23;12;RE;75.75
2023-05-23;13;RE;73.87
2023-05-23;14;RE;64.92
2023-05-23;15;BG;65.21
2023-05-23;16;RE;62.96
2023-05-23;17;RE;60.0
2023-05-23;18;BG;65.01
2023-05-23;19;TCC;79.57
2023-05-23;20;HI;97.09
2023-05-23;21;BG;100.11
2023-05-23;22;HI;105.0
2023-05-23;23;HI;104.79
2023-05-23;24;BG;98.53
2023-05-24;1;TCC;94.53
2023-05-24;2;HI;90.0
2023-05-24;3;HI;78.77
2023-05-24;4;BG;75.21
2023-05-24;4;RE;75.21
2023-05-24;5;BG;75.0
2023-05-24;5;RE;75.0
2023-05-24;6;TCC;75.4
2023-05-24;7;HI;75.76
2023-05-24;8;HI;96.0
2023-05-24;9;BG;100.46
2023-05-24;10;HI;98.66
2023-05-24;11;HI;85.92
2023-05-24;12;TCC;81.0
2023-05-24;13;TCC;80.58
2023-05-24;14;HI;78.77
2023-05-24;15;RE;75.21
2023-05-24;16;TCC;74.75
2023-05-24;17;RE;71.75
2023-05-24;18;RE;72.0
2023-05-24;19;RE;75.47
2023-05-24;20;RE;89.25
2023-05-24;21;HI;95.71
2023-05-24;22;HI;104.96
2023-05-24;23;HI;102.0
2023-05-24;24;HI;98.28
2023-05-25;1;HI;98.66
2023-05-25;2;HI;88.55
2023-05-25;3;TCC;77.82
2023-05-25;4;BG;75.0
2023-05-25;4;RE;75.0
2023-05-25;5;TCC;73.72
2023-05-25;6;RE;75.93
2023-05-25;7;TCC;97.83
2023-05-25;8;BG;105.0
2023-05-25;9;HI;104.0
2023-05-25;10;HI;83.35
2023-05-25;10;RE;83.35
2023-05-25;11;RE;70.85
2023-05-25;12;RE;55.78
2023-05-25;13;RE;41.87
2023-05-25;14;HI;38.0
2023-05-25;15;HI;38.0
2023-05-25;16;RE;34.99
2023-05-25;17;RE;41.89
2023-05-25;18;RE;70.83
2023-05-25;19;RE;71.35
2023-05-25;20;TCC;77.09
2023-05-25;21;RE;93.99
2023-05-25;22;BG;102.18
2023-05-25;23;BG;106.29
2023-05-25;24;TCC;98.24
2023-05-26;1;TCC;88.11
2023-05-26;2;RE;76.4
2023-05-26;3;RE;74.06
2023-05-26;4;TCC;66.58
2023-05-26;5;HI;61.71
2023-05-26;6;RE;62.0
2023-05-26;7;RE;73.53
2023-05-26;8;TCC;94.2
2023-05-26;9;HI;95.06
2023-05-26;10;HI;81.87
2023-05-26;11;RE;55.31
2023-05-26;12;HI;35.57
2023-05-26;13;RE;23.29
2023-05-26;14;RE;20.0
2023-05-26;15;RE;4.4
2023-05-26;16;RE;4.17
2023-05-26;17;RE;22.91
2023-05-26;18;RE;53.45
2023-05-26;19;RE;65.1
2023-05-26;20;HI;83.92
2023-05-26;21;HI;95.06
2023-05-26;22;HI;120.0
2023-05-26;23;HI;116.63
2023-05-26;24;BG;99.77
2023-05-27;1;BG;96.86
2023-05-27;2;BG;90.0
2023-05-27;2;HI;90.0
2023-05-27;3;HI;84.73
2023-05-27;4;HI;81.35
2023-05-27;5;HI;84.85
2023-05-27;6;TCC;87.26
2023-05-27;7;TCC;90.27
2023-05-27;8;HI;87.29
2023-05-27;9;TCC;87.26
2023-05-27;10;TCC;87.26
2023-05-27;11;TCC;87.26
2023-05-27;12;TCC;87.26
2023-05-27;13;TCC;87.26
2023-05-27;14;HI;82.01
2023-05-27;15;TCC;66.75
2023-05-27;16;HI;61.71
2023-05-27;17;HI;57.85
2023-05-27;18;HI;58.41
2023-05-27;19;HI;84.85
2023-05-27;20;HI;95.11
2023-05-27;21;BG;100.82
2023-05-27;22;HI;108.21
2023-05-27;23;BG;109.35
2023-05-27;24;HI;110.0
2023-05-28;1;BG;105.42
2023-05-28;2;BG;100.0
2023-05-28;3;BG;99.37
2023-05-28;3;TCC;99.37
2023-05-28;4;BG;100.0
2023-05-28;5;BG;100.0
2023-05-28;6;BG;100.0
2023-05-28;7;HI;97.85
2023-05-28;8;TCC;90.42
2023-05-28;9;TCC;83.06
2023-05-28;10;TCC;78.87
2023-05-28;11;TCC;78.97
2023-05-28;12;TCC;78.29
2023-05-28;13;RE;70.77
2023-05-28;14;RE;70.47
2023-05-28;15;TCC;69.57
2023-05-28;16;RE;54.17
2023-05-28;17;HI;50.0
2023-05-28;17;RE;50.0
2023-05-28;18;TCC;51.0
2023-05-28;19;RE;55.0
2023-05-28;20;TCC;73.28
2023-05-28;21;BG;100.01
2023-05-28;22;HI;109.08
2023-05-28;23;HI;115.38
2023-05-28;24;BG;107.64
2023-05-29;1;TCC;91.84
2023-05-29;2;TCC;91.84
2023-05-29;3;TCC;84.75
2023-05-29;4;TCC;84.75
2023-05-29;5;TCC;84.75
2023-05-29;6;TCC;85.8
2023-05-29;7;BG;100.0
2023-05-29;7;HI;100.0
2023-05-29;8;HI;112.89
2023-05-29;9;HI;110.2
2023-05-29;10;TCC;100.9
2023-05-29;11;TCC;100.75
2023-05-29;12;TCC;84.95
2023-05-29;13;RE;84.85
2023-05-29;14;TCC;84.45
2023-05-29;15;TCC;83.85
2023-05-29;16;TCC;81.42
2023-05-29;17;BG;80.0
2023-05-29;17;TCC;80.0
2023-05-29;18;TCC;81.0
2023-05-29;19;RE;84.05
2023-05-29;20;TCC;84.95
2023-05-29;21;RE;121.0
2023-05-29;22;HI;131.86
2023-05-29;23;BG;129.4
2023-05-29;24;HI;119.0
2023-05-30;1;TCC;92.12
2023-05-30;2;RE;85.73
2023-05-30;3;TCC;84.85
2023-05-30;4;TCC;84.75
2023-05-30;5;TCC;84.75
2023-05-30;6;TCC;84.85
2023-05-30;7;TCC;98.61
2023-05-30;8;HI;109.19
2023-05-30;9;BG;110.0
2023-05-30;9;HI;110.0
2023-05-30;9;TCC;110.0
2023-05-30;10;RE;98.0
2023-05-30;11;TCC;93.01
2023-05-30;12;TCC;84.75
2023-05-30;13;TCC;83.85
2023-05-30;14;TCC;82.26
2023-05-30;15;RE;80.0
2023-05-30;15;TCC;80.0
2023-05-30;16;RE;75.0
2023-05-30;17;RE;75.0
2023-05-30;18;RE;80.0
2023-05-30;18;TCC;80.0
2023-05-30;19;TCC;84.34
2023-05-30;20;TCC;98.82
2023-05-30;21;HI;105.08
2023-05-30;22;HI;124.03
2023-05-30;23;HI;122.55
2023-05-30;24;TCC;99.22
2023-05-31;1;BG;102.0
2023-05-31;2;TCC;96.0
2023-05-31;3;RE;95.0
2023-05-31;4;RE;95.0
2023-05-31;5;TCC;87.35
2023-05-31;6;HI;95.67
2023-05-31;7;HI;100.0
2023-05-31;7;TCC;100.0
2023-05-31;8;HI;103.68
2023-05-31;9;TCC;100.23
2023-05-31;10;HI;95.67
2023-05-31;11;TCC;78.89
2023-05-31;12;TCC;68.5
2023-05-31;13;TCC;69.44
2023-05-31;14;TCC;68.25
2023-05-31;15;TCC;67.24
2023-05-31;16;TCC;65.7
2023-05-31;17;TCC;65.7
2023-05-31;18;RE;68.85
2023-05-31;19;TCC;78.89
2023-05-31;20;BG;85.0
2023-05-31;20;RE;85.0
2023-05-31;21;BG;105.0
2023-05-31;21;HI;105.0
2023-05-31;22;HI;119.06
2023-05-31;23;HI;115.0
2023-05-31;24;TCC;96.61
2023-06-01;1;TCC;94.09
2023-06-01;2;BG;87.0
2023-06-01;3;BG;87.0
2023-06-01;4;TCC;89.01
2023-06-01;5;TCC;81.0
2023-06-01;6;TCC;80.1
2023-06-01;7;HI;88.1
2023-06-01;8;HI;98.5
2023-06-01;9;HI;99.07
2023-06-01;10;BG;87.3
2023-06-01;11;TCC;73.86
2023-06-01;12;TCC;72.81
2023-06-01;13;TCC;72.81
2023-06-01;14;RE;72.0
2023-06-01;14;TCC;72.0
2023-06-01;15;TCC;70.49
2023-06-01;16;RE;69.0
2023-06-01;17;TCC;68.18
2023-06-01;18;RE;73.0
2023-06-01;19;HI;86.16
2023-06-01;20;BG;99.35
2023-06-01;21;RE;102.5
2023-06-01;22;HI;103.79
2023-06-01;23;BG;101.77
2023-06-01;24;TCC;92.02
2023-06-02;1;BG;89.51
2023-06-02;2;TCC;80.1
2023-06-02;3;BG;77.0
2023-06-02;4;BG;77.0
2023-06-02;5;TCC;74.26
2023-06-02;6;HI;80.0
2023-06-02;6;RE;80.0
2023-06-02;6;TCC;80.0
2023-06-02;7;TCC;89.33
2023-06-02;8;BG;91.72
2023-06-02;9;BG;93.3
2023-06-02;10;BG;87.44
2023-06-02;11;BG;89.82
2023-06-02;12;TCC;82.1
2023-06-02;13;TCC;81.1
2023-06-02;14;TCC;81.1
2023-06-02;15;TCC;77.23
2023-06-02;16;TCC;77.07
2023-06-02;17;TCC;80.82
2023-06-02;18;HI;88.0
2023-06-02;19;BG;85.8
2023-06-02;20;BG;91.4
2023-06-02;21;RE;99.82
2023-06-02;22;HI;103.53
2023-06-02;23;HI;103.11
2023-06-02;24;HI;101.09
2023-06-03;1;HI;95.67
2023-06-03;2;TCC;86.81
2023-06-03;3;TCC;90.02
2023-06-03;4;HI;90.0
2023-06-03;4;TCC;90.0
2023-06-03;5;HI;95.67
2023-06-03;6;HI;93.74
2023-06-03;7;HI;87.0
2023-06-03;8;HI;86.0
2023-06-03;9;TCC;80.75
2023-06-03;10;TCC;80.05
2023-06-03;11;HI;70.99
2023-06-03;12;RE;60.0
2023-06-03;13;RE;57.4
2023-06-03;14;RE;60.0
2023-06-03;15;RE;60.0
2023-06-03;16;RE;56.41
2023-06-03;17;RE;56.0
2023-06-03;18;TCC;61.0
2023-06-03;19;BG;75.0
2023-06-03;20;TCC;80.1
2023-06-03;21;TCC;81.1
2023-06-03;22;BG;102.0
2023-06-03;23;BG;103.34
2023-06-03;24;HI;95.67
2023-06-04;1;BG;92.0
2023-06-04;1;HI;92.0
2023-06-04;2;TCC;90.16
2023-06-04;3;TCC;89.96
2023-06-04;4;BG;89.35
2023-06-04;5;TCC;86.65
2023-06-04;6;TCC;84.69
2023-06-04;7;BG;80.0
2023-06-04;7;RE;80.0
2023-06-04;8;BG;78.75
2023-06-04;9;RE;63.01
2023-06-04;10;RE;47.99
2023-06-04;11;HI;25.0
2023-06-04;12;HI;25.0
2023-06-04;13;HI;25.0
2023-06-04;14;HI;40.0
2023-06-04;14;RE;40.0
2023-06-04;15;RE;40.0
2023-06-04;16;RE;30.0
2023-06-04;17;RE;30.0
2023-06-04;18;HI;45.14
2023-06-04;18;RE;45.14
2023-06-04;19;BG;78.21
2023-06-04;20;RE;83.5
2023-06-04;21;RE;90.57
2023-06-04;22;RE;99.3
2023-06-04;23;BG;103.64
2023-06-04;24;HI;95.67
2023-06-05;1;HI;97.1
2023-06-05;2;TCC;91.59
2023-06-05;3;TCC;90.99
2023-06-05;4;TCC;91.36
2023-06-05;5;HI;90.69
2023-06-05;6;TCC;82.1
2023-06-05;7;HI;93.0
2023-06-05;8;BG;99.39
2023-06-05;9;HI;99.95
2023-06-05;10;RE;85.77
2023-06-05;11;BG;75.0
2023-06-05;12;HI;70.08
2023-06-05;12;RE;70.08
2023-06-05;13;TCC;68.99
2023-06-05;14;RE;66.54
2023-06-05;15;TCC;67.16
2023-06-05;16;TCC;68.79
2023-06-05;17;BG;75.92
2023-06-05;18;RE;87.92
2023-06-05;19;TCC;88.35
2023-06-05;20;HI;95.12
2023-06-05;21;BG;101.46
2023-06-05;22;BG;103.67
2023-06-05;23;HI;100.0
2023-06-05;23;RE;100.0
2023-06-05;23;TCC;100.0
2023-06-05;24;TCC;88.76
2023-06-06;1;HI;92.52
2023-06-06;1;TCC;92.52
2023-06-06;2;HI;90.0
2023-06-06;3;TCC;89.41
2023-06-06;4;RE;85.0
2023-06-06;5;TCC;80.1
2023-06-06;6;TCC;80.1
2023-06-06;7;TCC;90.02
2023-06-06;8;BG;99.03
2023-06-06;9;BG;102.7
2023-06-06;10;HI;94.9
2023-06-06;11;RE;86.21
2023-06-06;12;BG;82.0
2023-06-06;13;BG;76.41
2023-06-06;13;RE;76.41
2023-06-06;14;TCC;73.26
2023-06-06;15;TCC;68.5
2023-06-06;16;TCC;71.12
2023-06-06;17;RE;74.4
2023-06-06;18;RE;84.0
2023-06-06;19;HI;90.38
2023-06-06;20;HI;95.0
2023-06-06;21;HI;101.11
2023-06-06;22;HI;101.57
2023-06-06;23;HI;96.56
2023-06-06;24;TCC;89.99
2023-06-07;1;TCC;83.0
2023-06-07;2;RE;76.2
2023-06-07;3;TCC;73.99
2023-06-07;4;RE;68.05
2023-06-07;5;RE;65.7
2023-06-07;6;HI;70.2
2023-06-07;6;RE;70.2
2023-06-07;7;TCC;74.9
2023-06-07;8;HI;95.05
2023-06-07;9;BG;101.35
2023-06-07;10;TCC;97.69
2023-06-07;11;TCC;92.83
2023-06-07;12;HI;89.06
2023-06-07;13;TCC;88.87
2023-06-07;14;RE;85.01
2023-06-07;15;TCC;80.1
2023-06-07;16;TCC;81.1
2023-06-07;17;TCC;80.35
2023-06-07;18;RE;87.92
2023-06-07;19;BG;96.72
2023-06-07;19;TCC;96.72
2023-06-07;20;BG;97.74
2023-06-07;21;BG;103.25
2023-06-07;22;BG;107.36
2023-06-07;23;HI;100.5
2023-06-07;24;HI;94.9
2023-06-08;1;TCC;93.93
2023-06-08;2;HI;89.26
2023-06-08;3;TCC;82.83
2023-06-08;4;BG;74.95
2023-06-08;5;TCC;73.57
2023-06-08;6;TCC;73.57
2023-06-08;7;TCC;89.85
2023-06-08;8;HI;92.78
2023-06-08;9;TCC;91.4
2023-06-08;10;HI;83.76
2023-06-08;11;TCC;74.64
2023-06-08;12;TCC;68.5
2023-06-08;13;TCC;64.22
2023-06-08;14;RE;64.4
2023-06-08;15;RE;64.06
2023-06-08;16;TCC;67.93
2023-06-08;17;BG;71.17
2023-06-08;17;HI;71.17
2023-06-08;17;RE;71.17
2023-06-08;18;BG;76.1
2023-06-08;18;TCC;76.1
2023-06-08;19;TCC;73.52
2023-06-08;20;TCC;89.85
2023-06-08;21;HI;98.6
2023-06-08;22;BG;100.55
2023-06-08;23;BG;96.58
2023-06-08;24;BG;91.0
2023-06-08;24;HI;91.0
2023-06-09;1;HI;95.0
2023-06-09;1;RE;95.0
2023-06-09;2;RE;89.7
2023-06-09;3;HI;79.73
2023-06-09;4;RE;76.0
2023-06-09;5;RE;75.8
2023-06-09;6;TCC;76.42
2023-06-09;7;TCC;79.93
2023-06-09;8;HI;93.67
2023-06-09;9;TCC;93.31
2023-06-09;10;HI;91.31
2023-06-09;10;TCC;91.31
2023-06-09;11;RE;82.26
2023-06-09;12;TCC;70.92
2023-06-09;13;RE;68.0
2023-06-09;14;BG;67.0
2023-06-09;15;RE;62.4
2023-06-09;16;RE;59.75
2023-06-09;17;RE;59.75
2023-06-09;18;HI;63.12
2023-06-09;19;RE;72.0
2023-06-09;20;HI;92.6
2023-06-09;21;BG;104.43
2023-06-09;22;HI;104.12
2023-06-09;23;BG;102.52
2023-06-09;24;HI;100.26
2023-06-10;1;HI;91.99
2023-06-10;2;TCC;90.03
2023-06-10;3;HI;89.06
2023-06-10;4;HI;89.06
2023-06-10;5;HI;89.36
2023-06-10;6;HI;91.31
2023-06-10;7;HI;91.99
2023-06-10;8;TCC;90.03
2023-06-10;9;HI;90.0
2023-06-10;9;RE;90.0
2023-06-10;10;RE;81.0
2023-06-10;11;RE;68.0
2023-06-10;12;RE;64.0
2023-06-10;13;RE;61.85
2023-06-10;14;RE;61.55
2023-06-10;15;RE;55.0
2023-06-10;16;RE;50.0
2023-06-10;17;RE;48.61
2023-06-10;18;RE;56.62
2023-06-10;19;TCC;74.97
2023-06-10;20;RE;86.16
2023-06-10;21;HI;95.0
2023-06-10;22;HI;110.0
2023-06-10;23;HI;111.81
2023-06-10;24;BG;103.64
2023-06-11;1;HI;90.59
2023-06-11;2;HI;89.06
2023-06-11;3;HI;89.65
2023-06-11;4;HI;89.36
2023-06-11;5;TCC;85.75
2023-06-11;6;HI;89.06
2023-06-11;7;HI;89.65
2023-06-11;8;RE;88.5
2023-06-11;9;BG;75.0
2023-06-11;9;RE;75.0
2023-06-11;10;RE;57.01
2023-06-11;11;RE;50.61
2023-06-11;12;RE;20.0
2023-06-11;13;RE;15.0
2023-06-11;14;RE;20.0
2023-06-11;15;RE;15.0
2023-06-11;16;RE;15.0
2023-06-11;17;RE;10.0
2023-06-11;18;RE;27.92
2023-06-11;19;TCC;69.7
2023-06-11;20;HI;93.46
2023-06-11;21;HI;105.14
2023-06-11;22;HI;111.99
2023-06-11;23;HI;111.81
2023-06-11;24;BG;103.53
2023-06-12;1;TCC;94.33
2023-06-12;2;BG;85.08
2023-06-12;2;RE;85.08
2023-06-12;3;BG;85.02
2023-06-12;3;RE;85.02
2023-06-12;4;TCC;81.63
2023-06-12;5;TCC;83.95
2023-06-12;6;BG;95.0
2023-06-12;6;HI;95.0
2023-06-12;7;BG;104.81
2023-06-12;8;HI;107.75
2023-06-12;9;HI;104.74
2023-06-12;10;HI;103.26
2023-06-12;11;HI;95.0
2023-06-12;12;RE;90.48
2023-06-12;13;RE;87.17
2023-06-12;14;TCC;83.34
2023-06-12;15;TCC;81.1
2023-06-12;16;TCC;78.7
2023-06-12;17;TCC;79.18
2023-06-12;18;TCC;87.06
2023-06-12;19;TCC;92.91
2023-06-12;20;HI;95.0
2023-06-12;21;HI;108.3
2023-06-12;22;BG;116.93
2023-06-12;23;HI;107.03
2023-06-12;24;TCC;98.12
2023-06-13;1;BG;102.3
2023-06-13;2;HI;99.95
2023-06-13;3;HI;99.95
2023-06-13;4;HI;99.95
2023-06-13;5;BG;95.0
2023-06-13;5;HI;95.0
2023-06-13;6;RE;92.25
2023-06-13;7;TCC;101.94
2023-06-13;8;BG;106.16
2023-06-13;9;BG;104.34
2023-06-13;10;BG;102.81
2023-06-13;11;HI;85.08
2023-06-13;11;RE;85.08
2023-06-13;12;TCC;80.1
2023-06-13;13;RE;79.02
2023-06-13;14;TCC;73.22
2023-06-13;15;RE;71.33
2023-06-13;16;RE;68.15
2023-06-13;17;RE;68.99
2023-06-13;18;RE;68.75
2023-06-13;19;RE;69.9
2023-06-13;20;TCC;73.79
2023-06-13;21;TCC;101.94
2023-06-13;22;BG;105.0
2023-06-13;22;HI;105.0
2023-06-13;23;BG;105.0
2023-06-13;23;HI;105.0
2023-06-13;24;HI;98.38
2023-06-14;1;TCC;96.28
2023-06-14;2;RE;88.68
2023-06-14;3;RE;86.98
2023-06-14;4;TCC;86.25
2023-06-14;5;TCC;85.83
2023-06-14;6;RE;93.43
2023-06-14;7;TCC;97.72
2023-06-14;8;HI;99.75
2023-06-14;9;BG;85.0
2023-06-14;9;RE;85.0
2023-06-14;10;RE;69.0
2023-06-14;11;RE;66.17
2023-06-14;12;RE;55.07
2023-06-14;13;RE;65.5
2023-06-14;14;HI;67.99
2023-06-14;15;RE;67.77
2023-06-14;16;RE;68.07
2023-06-14;17;RE;68.07
2023-06-14;18;TCC;71.22
2023-06-14;19;TCC;75.92
2023-06-14;20;TCC;97.79
2023-06-14;21;BG;102.37
2023-06-14;22;BG;114.69
2023-06-14;23;HI;114.21
2023-06-14;24;BG;105.0
2023-06-15;1;HI;107.12
2023-06-15;2;BG;102.77
2023-06-15;3;BG;100.62
2023-06-15;4;BG;100.38
